Project Name,CompilationUnit,Fully Qualified Name
HealthWatcherAO_10_ExceptionHandling,FoodComplaintStateClosed.java,healthwatcher.model.complaint.stateFoodComplaintStateClosed.java,
HealthWatcherAO_10_ExceptionHandling,ComplaintState.java,healthwatcher.model.complaint.stateComplaintState.java,
HealthWatcherAO_10_ExceptionHandling,ComplaintStateOpen.java,healthwatcher.model.complaint.stateComplaintStateOpen.java,
HealthWatcherAO_10_ExceptionHandling,FoodComplaintStateOpen.java,healthwatcher.model.complaint.stateFoodComplaintStateOpen.java,
HealthWatcherAO_10_ExceptionHandling,SpecialComplaintStateOpen.java,healthwatcher.model.complaint.stateSpecialComplaintStateOpen.java,
HealthWatcherAO_10_ExceptionHandling,FoodComplaintState.java,healthwatcher.model.complaint.stateFoodComplaintState.java,
HealthWatcherAO_10_ExceptionHandling,SpecialComplaintStateClosed.java,healthwatcher.model.complaint.stateSpecialComplaintStateClosed.java,
HealthWatcherAO_10_ExceptionHandling,Employee.java,healthwatcher.model.employeeEmployee.java,
HealthWatcherAO_10_ExceptionHandling,MedicalSpeciality.java,healthwatcher.model.healthguideMedicalSpeciality.java,
HealthWatcherAO_10_ExceptionHandling,HealthUnit.java,healthwatcher.model.healthguideHealthUnit.java,
HealthWatcherAO_10_ExceptionHandling,IFacade.java,healthwatcher.viewIFacade.java,
HealthWatcherAO_10_ExceptionHandling,InsertSymptom.java,healthwatcher.view.commandInsertSymptom.java,
HealthWatcherAO_10_ExceptionHandling,GetDataForSearchBySpeciality.java,healthwatcher.view.commandGetDataForSearchBySpeciality.java,
HealthWatcherAO_10_ExceptionHandling,SearchHealthUnitsBySpecialty.java,healthwatcher.view.commandSearchHealthUnitsBySpecialty.java,
HealthWatcherAO_10_ExceptionHandling,GetDataForSearchByHealthUnit.java,healthwatcher.view.commandGetDataForSearchByHealthUnit.java,
HealthWatcherAO_10_ExceptionHandling,LoginMenu.java,healthwatcher.view.commandLoginMenu.java,
HealthWatcherAO_10_ExceptionHandling,CommandServlet.java,healthwatcher.view.commandCommandServlet.java,
HealthWatcherAO_10_ExceptionHandling,UpdateSymptomData.java,healthwatcher.view.commandUpdateSymptomData.java,
HealthWatcherAO_10_ExceptionHandling,UpdateHealthUnitData.java,healthwatcher.view.commandUpdateHealthUnitData.java,
HealthWatcherAO_10_ExceptionHandling,InsertEmployee.java,healthwatcher.view.commandInsertEmployee.java,
HealthWatcherAO_10_ExceptionHandling,SearchComplaintData.java,healthwatcher.view.commandSearchComplaintData.java,
HealthWatcherAO_10_ExceptionHandling,SearchDiseaseData.java,healthwatcher.view.commandSearchDiseaseData.java,
HealthWatcherAO_10_ExceptionHandling,UpdateEmployeeSearch.java,healthwatcher.view.commandUpdateEmployeeSearch.java,
HealthWatcherAO_10_ExceptionHandling,UpdateHealthUnitSearch.java,healthwatcher.view.commandUpdateHealthUnitSearch.java,
HealthWatcherAO_10_ExceptionHandling,InsertSpecialComplaint.java,healthwatcher.view.commandInsertSpecialComplaint.java,
HealthWatcherAO_10_ExceptionHandling,Login.java,healthwatcher.view.commandLogin.java,
HealthWatcherAO_10_ExceptionHandling,InsertMedicalSpeciality.java,healthwatcher.view.commandInsertMedicalSpeciality.java,
HealthWatcherAO_10_ExceptionHandling,SearchSpecialtiesByHealthUnit.java,healthwatcher.view.commandSearchSpecialtiesByHealthUnit.java,
HealthWatcherAO_10_ExceptionHandling,UpdateComplaintList.java,healthwatcher.view.commandUpdateComplaintList.java,
HealthWatcherAO_10_ExceptionHandling,CommandResponse.java,healthwatcher.view.commandCommandResponse.java,
HealthWatcherAO_10_ExceptionHandling,InsertFoodComplaint.java,healthwatcher.view.commandInsertFoodComplaint.java,
HealthWatcherAO_10_ExceptionHandling,InsertAnimalComplaint.java,healthwatcher.view.commandInsertAnimalComplaint.java,
HealthWatcherAO_10_ExceptionHandling,UpdateMedicalSpecialityList.java,healthwatcher.view.commandUpdateMedicalSpecialityList.java,
HealthWatcherAO_10_ExceptionHandling,CommandRequest.java,healthwatcher.view.commandCommandRequest.java,
HealthWatcherAO_10_ExceptionHandling,UpdateComplaintData.java,healthwatcher.view.commandUpdateComplaintData.java,
HealthWatcherAO_10_ExceptionHandling,GetDataForSearchByDiseaseType.java,healthwatcher.view.commandGetDataForSearchByDiseaseType.java,
HealthWatcherAO_10_ExceptionHandling,UpdateMedicalSpecialitySearch.java,healthwatcher.view.commandUpdateMedicalSpecialitySearch.java,
HealthWatcherAO_10_ExceptionHandling,UpdateSymptomSearch.java,healthwatcher.view.commandUpdateSymptomSearch.java,
HealthWatcherAO_10_ExceptionHandling,ConfigRMI.java,healthwatcher.view.commandConfigRMI.java,
HealthWatcherAO_10_ExceptionHandling,UpdateComplaintSearch.java,healthwatcher.view.commandUpdateComplaintSearch.java,
HealthWatcherAO_10_ExceptionHandling,UpdateEmployeeData.java,healthwatcher.view.commandUpdateEmployeeData.java,
HealthWatcherAO_10_ExceptionHandling,UpdateSymptomList.java,healthwatcher.view.commandUpdateSymptomList.java,
HealthWatcherAO_10_ExceptionHandling,InsertDiseaseType.java,healthwatcher.view.commandInsertDiseaseType.java,
HealthWatcherAO_10_ExceptionHandling,UpdateHealthUnitList.java,healthwatcher.view.commandUpdateHealthUnitList.java,
HealthWatcherAO_10_ExceptionHandling,InsertHealthUnit.java,healthwatcher.view.commandInsertHealthUnit.java,
HealthWatcherAO_10_ExceptionHandling,UpdateMedicalSpecialityData.java,healthwatcher.view.commandUpdateMedicalSpecialityData.java,
HealthWatcherAO_10_ExceptionHandling,HWServlet.java,healthwatcher.view.servletsHWServlet.java,
HealthWatcherAO_10_ExceptionHandling,ServletRequestAdapter.java,healthwatcher.view.servletsServletRequestAdapter.java,
HealthWatcherAO_10_ExceptionHandling,ServletResponseAdapter.java,healthwatcher.view.servletsServletResponseAdapter.java,
HealthWatcherAO_10_ExceptionHandling,ServletWebServer.java,healthwatcher.view.servletsServletWebServer.java,
HealthWatcherAO_10_ExceptionHandling,ConcurrencyManager.java,lib.concurrencyConcurrencyManager.java,
HealthWatcherAO_10_ExceptionHandling,IIteratorRMITargetAdapter.java,lib.distribution.rmiIIteratorRMITargetAdapter.java,
HealthWatcherAO_10_ExceptionHandling,IteratorRMISourceAdapter.java,lib.distribution.rmiIteratorRMISourceAdapter.java,
HealthWatcherAO_10_ExceptionHandling,MethodExecutor.java,lib.distribution.rmiMethodExecutor.java,
HealthWatcherAO_10_ExceptionHandling,IteratorRMITargetAdapter.java,lib.distribution.rmiIteratorRMITargetAdapter.java,
HealthWatcherAO_10_ExceptionHandling,ObjectNotFoundException.java,lib.exceptionsObjectNotFoundException.java,
HealthWatcherAO_10_ExceptionHandling,UpdateEntryException.java,lib.exceptionsUpdateEntryException.java,
HealthWatcherAO_10_ExceptionHandling,CommunicationException.java,lib.exceptionsCommunicationException.java,
HealthWatcherAO_10_ExceptionHandling,RepositoryException.java,lib.exceptionsRepositoryException.java,
HealthWatcherAO_10_ExceptionHandling,SituationFacadeException.java,lib.exceptionsSituationFacadeException.java,
HealthWatcherAO_10_ExceptionHandling,PersistenceMechanismException.java,lib.exceptionsPersistenceMechanismException.java,
HealthWatcherAO_10_ExceptionHandling,InsertEntryException.java,lib.exceptionsInsertEntryException.java,
HealthWatcherAO_10_ExceptionHandling,SQLPersistenceMechanismException.java,lib.exceptionsSQLPersistenceMechanismException.java,
HealthWatcherAO_10_ExceptionHandling,ExceptionMessages.java,lib.exceptionsExceptionMessages.java,
HealthWatcherAO_10_ExceptionHandling,FacadeUnavailableException.java,lib.exceptionsFacadeUnavailableException.java,
HealthWatcherAO_10_ExceptionHandling,InvalidDateException.java,lib.exceptionsInvalidDateException.java,
HealthWatcherAO_10_ExceptionHandling,ObjectNotValidException.java,lib.exceptionsObjectNotValidException.java,
HealthWatcherAO_10_ExceptionHandling,ConnectionPersistenceMechanismException.java,lib.exceptionsConnectionPersistenceMechanismException.java,
HealthWatcherAO_10_ExceptionHandling,TransactionException.java,lib.exceptionsTransactionException.java,
HealthWatcherAO_10_ExceptionHandling,InvalidSessionException.java,lib.exceptionsInvalidSessionException.java,
HealthWatcherAO_10_ExceptionHandling,ObjectAlreadyInsertedException.java,lib.exceptionsObjectAlreadyInsertedException.java,
HealthWatcherAO_10_ExceptionHandling,LogMechanism.java,lib.loggingLogMechanism.java,
HealthWatcherAO_10_ExceptionHandling,ThreadLogging.java,lib.loggingThreadLogging.java,
HealthWatcherAO_10_ExceptionHandling,CommandInvoker.java,lib.patternsCommandInvoker.java,
HealthWatcherAO_10_ExceptionHandling,CommandInvokerToken.java,lib.patternsCommandInvokerToken.java,
HealthWatcherAO_10_ExceptionHandling,CommandReceiver.java,lib.patternsCommandReceiver.java,
HealthWatcherAO_10_ExceptionHandling,Command.java,lib.patternsCommand.java,
HealthWatcherAO_10_ExceptionHandling,IPersistenceMechanism.java,lib.persistenceIPersistenceMechanism.java,
HealthWatcherAO_10_ExceptionHandling,PersistenceMechanism.java,lib.persistencePersistenceMechanism.java,
HealthWatcherAO_10_ExceptionHandling,Functions.java,lib.utilFunctions.java,
HealthWatcherAO_10_ExceptionHandling,IteratorDsk.java,lib.utilIteratorDsk.java,
HealthWatcherAO_10_ExceptionHandling,ConcreteIterator.java,lib.utilConcreteIterator.java,
HealthWatcherAO_10_ExceptionHandling,Date.java,lib.utilDate.java,
HealthWatcherAO_10_ExceptionHandling,Library.java,lib.utilLibrary.java,
HealthWatcherAO_10_ExceptionHandling,HTMLCode.java,lib.utilHTMLCode.java,
HealthWatcherAO_10_ExceptionHandling,Schedule.java,lib.utilSchedule.java,
HealthWatcherAO_10_ExceptionHandling,LocalIterator.java,lib.utilLocalIterator.java,
ImportFIles,GenerateCsv.java,GenerateCsv.java,
InterfaceDefaultRefactoringTest,A.java,pA.java,
InterfaceDefaultRefactoringTest,A.java,pA.java,
InterfaceDefaultRefactoringTest,A.java,pA.java,
JavaCup,JSMain.java,JSMain.java,
JavaCup,lexer.java,java_cuplexer.java,
JavaCup,lalr_transition.java,java_cuplalr_transition.java,
JavaCup,parser.java,java_cupparser.java,
JavaCup,parser.java,java_cupparser.java,
JavaCup,terminal_set.java,java_cupterminal_set.java,
JavaCup,lalr_item.java,java_cuplalr_item.java,
JavaCup,production_part.java,java_cupproduction_part.java,
JavaCup,emit.java,java_cupemit.java,
JavaCup,action_production.java,java_cupaction_production.java,
JavaCup,symbol_set.java,java_cupsymbol_set.java,
JavaCup,reduce_action.java,java_cupreduce_action.java,
JavaCup,parse_action.java,java_cupparse_action.java,
JavaCup,internal_error.java,java_cupinternal_error.java,
JavaCup,nonassoc_action.java,java_cupnonassoc_action.java,
JavaCup,parse_action_row.java,java_cupparse_action_row.java,
JavaCup,version.java,java_cupversion.java,
JavaCup,terminal.java,java_cupterminal.java,
JavaCup,non_terminal.java,java_cupnon_terminal.java,
JavaCup,shift_action.java,java_cupshift_action.java,
JavaCup,Main.java,java_cupMain.java,
JavaCup,symbol_part.java,java_cupsymbol_part.java,
JavaCup,lalr_state.java,java_cuplalr_state.java,
JavaCup,symbol.java,java_cupsymbol.java,
JavaCup,parse_action_table.java,java_cupparse_action_table.java,
JavaCup,parse_reduce_row.java,java_cupparse_reduce_row.java,
JavaCup,sym.java,java_cupsym.java,
JavaCup,production.java,java_cupproduction.java,
JavaCup,assoc.java,java_cupassoc.java,
JavaCup,parse_reduce_table.java,java_cupparse_reduce_table.java,
JavaCup,action_part.java,java_cupaction_part.java,
JavaCup,lalr_item_set.java,java_cuplalr_item_set.java,
JavaCup,lr_item_core.java,java_cuplr_item_core.java,
JavaCup,virtual_parse_stack.java,java_cup.runtimevirtual_parse_stack.java,
JavaCup,Symbol.java,java_cup.runtimeSymbol.java,
JavaCup,lr_parser.java,java_cup.runtimelr_parser.java,
JavaCup,Scanner.java,java_cup.runtimeScanner.java,
JavaCup,Main.java,java_cup.simple_calcMain.java,
JavaCup,scanner.java,java_cup.simple_calcscanner.java,
JavaCup,parser.java,java_cup.simple_calcparser.java,
JavaCup,parser.java,java_cup.simple_calcparser.java,
JavaCup,sym.java,java_cup.simple_calcsym.java,
jgraph,JSMain.java,JSMain.java,
jgraph,JGraph.java,org.jgraphJGraph.java,
jgraph,JGraph.java,org.jgraphJGraph.java,
jgraph,JGraph.java,org.jgraphJGraph.java,
jgraph,GraphLayoutCacheEvent.java,org.jgraph.eventGraphLayoutCacheEvent.java,
jgraph,GraphLayoutCacheEvent.java,org.jgraph.eventGraphLayoutCacheEvent.java,
jgraph,GraphModelEvent.java,org.jgraph.eventGraphModelEvent.java,
jgraph,GraphModelEvent.java,org.jgraph.eventGraphModelEvent.java,
jgraph,GraphLayoutCacheListener.java,org.jgraph.eventGraphLayoutCacheListener.java,
jgraph,GraphSelectionEvent.java,org.jgraph.eventGraphSelectionEvent.java,
jgraph,GraphModelListener.java,org.jgraph.eventGraphModelListener.java,
jgraph,GraphSelectionListener.java,org.jgraph.eventGraphSelectionListener.java,
jgraph,JGParallelEdgeRouter.java,org.jgraph.exampleJGParallelEdgeRouter.java,
jgraph,IconExample.java,org.jgraph.exampleIconExample.java,
jgraph,IconExample.java,org.jgraph.exampleIconExample.java,
jgraph,IconExample.java,org.jgraph.exampleIconExample.java,
jgraph,IconExample.java,org.jgraph.exampleIconExample.java,
jgraph,IconExample.java,org.jgraph.exampleIconExample.java,
jgraph,JGraphParallelRouter.java,org.jgraph.exampleJGraphParallelRouter.java,
jgraph,JGraphAbstractIconAnimator.java,org.jgraph.exampleJGraphAbstractIconAnimator.java,
jgraph,HelloWorld.java,org.jgraph.exampleHelloWorld.java,
jgraph,GraphEd.java,org.jgraph.exampleGraphEd.java,
jgraph,GraphEd.java,org.jgraph.exampleGraphEd.java,
jgraph,GraphEd.java,org.jgraph.exampleGraphEd.java,
jgraph,GraphEd.java,org.jgraph.exampleGraphEd.java,
jgraph,GraphEd.java,org.jgraph.exampleGraphEd.java,
jgraph,GraphEd.java,org.jgraph.exampleGraphEd.java,
jgraph,GraphEd.java,org.jgraph.exampleGraphEd.java,
jgraph,JGraphIconView.java,org.jgraph.exampleJGraphIconView.java,
jgraph,JGraphIconView.java,org.jgraph.exampleJGraphIconView.java,
jgraph,JGraphIconView.java,org.jgraph.exampleJGraphIconView.java,
jgraph,JGraphIconView.java,org.jgraph.exampleJGraphIconView.java,
jgraph,JGraphIconView.java,org.jgraph.exampleJGraphIconView.java,
jgraph,JGraphIconView.java,org.jgraph.exampleJGraphIconView.java,
jgraph,JGraphIconView.java,org.jgraph.exampleJGraphIconView.java,
jgraph,JGraphIconView.java,org.jgraph.exampleJGraphIconView.java,
jgraph,DefaultPort.java,org.jgraph.graphDefaultPort.java,
jgraph,GraphCell.java,org.jgraph.graphGraphCell.java,
jgraph,Port.java,org.jgraph.graphPort.java,
jgraph,DefaultGraphSelectionModel.java,org.jgraph.graphDefaultGraphSelectionModel.java,
jgraph,DefaultGraphSelectionModel.java,org.jgraph.graphDefaultGraphSelectionModel.java,
jgraph,DefaultGraphCell.java,org.jgraph.graphDefaultGraphCell.java,
jgraph,DefaultCellViewFactory.java,org.jgraph.graphDefaultCellViewFactory.java,
jgraph,GraphCellEditor.java,org.jgraph.graphGraphCellEditor.java,
jgraph,VertexView.java,org.jgraph.graphVertexView.java,
jgraph,VertexView.java,org.jgraph.graphVertexView.java,
jgraph,CellMapper.java,org.jgraph.graphCellMapper.java,
jgraph,GraphLayoutCache.java,org.jgraph.graphGraphLayoutCache.java,
jgraph,GraphLayoutCache.java,org.jgraph.graphGraphLayoutCache.java,
jgraph,AttributeMap.java,org.jgraph.graphAttributeMap.java,
jgraph,AttributeMap.java,org.jgraph.graphAttributeMap.java,
jgraph,AttributeMap.java,org.jgraph.graphAttributeMap.java,
jgraph,PortView.java,org.jgraph.graphPortView.java,
jgraph,DefaultEdge.java,org.jgraph.graphDefaultEdge.java,
jgraph,DefaultEdge.java,org.jgraph.graphDefaultEdge.java,
jgraph,DefaultEdge.java,org.jgraph.graphDefaultEdge.java,
jgraph,DefaultGraphCellEditor.java,org.jgraph.graphDefaultGraphCellEditor.java,
jgraph,DefaultGraphCellEditor.java,org.jgraph.graphDefaultGraphCellEditor.java,
jgraph,DefaultGraphCellEditor.java,org.jgraph.graphDefaultGraphCellEditor.java,
jgraph,CellHandle.java,org.jgraph.graphCellHandle.java,
jgraph,CellViewRenderer.java,org.jgraph.graphCellViewRenderer.java,
jgraph,DefaultRealEditor.java,org.jgraph.graphDefaultRealEditor.java,
jgraph,GraphUndoManager.java,org.jgraph.graphGraphUndoManager.java,
jgraph,ParentMap.java,org.jgraph.graphParentMap.java,
jgraph,ParentMap.java,org.jgraph.graphParentMap.java,
jgraph,PortRenderer.java,org.jgraph.graphPortRenderer.java,
jgraph,VertexRenderer.java,org.jgraph.graphVertexRenderer.java,
jgraph,CellView.java,org.jgraph.graphCellView.java,
jgraph,GraphModel.java,org.jgraph.graphGraphModel.java,
jgraph,DefaultGraphModel.java,org.jgraph.graphDefaultGraphModel.java,
jgraph,DefaultGraphModel.java,org.jgraph.graphDefaultGraphModel.java,
jgraph,DefaultGraphModel.java,org.jgraph.graphDefaultGraphModel.java,
jgraph,DefaultGraphModel.java,org.jgraph.graphDefaultGraphModel.java,
jgraph,AbstractCellView.java,org.jgraph.graphAbstractCellView.java,
jgraph,EdgeView.java,org.jgraph.graphEdgeView.java,
jgraph,EdgeView.java,org.jgraph.graphEdgeView.java,
jgraph,ConnectionSet.java,org.jgraph.graphConnectionSet.java,
jgraph,ConnectionSet.java,org.jgraph.graphConnectionSet.java,
jgraph,CellViewFactory.java,org.jgraph.graphCellViewFactory.java,
jgraph,GraphTransferHandler.java,org.jgraph.graphGraphTransferHandler.java,
jgraph,GraphContext.java,org.jgraph.graphGraphContext.java,
jgraph,Edge.java,org.jgraph.graphEdge.java,
jgraph,Edge.java,org.jgraph.graphEdge.java,
jgraph,EdgeRenderer.java,org.jgraph.graphEdgeRenderer.java,
jgraph,GraphConstants.java,org.jgraph.graphGraphConstants.java,
jgraph,GraphSelectionModel.java,org.jgraph.graphGraphSelectionModel.java,
jgraph,BasicMarqueeHandler.java,org.jgraph.graphBasicMarqueeHandler.java,
jgraph,GraphTransferable.java,org.jgraph.graphGraphTransferable.java,
jgraph,GraphUI.java,org.jgraph.plafGraphUI.java,
jgraph,BasicGraphTransferable.java,org.jgraph.plaf.basicBasicGraphTransferable.java,
jgraph,BasicGraphUI.java,org.jgraph.plaf.basicBasicGraphUI.java,
jgraph,BasicGraphUI.java,org.jgraph.plaf.basicBasicGraphUI.java,
jgraph,BasicGraphUI.java,org.jgraph.plaf.basicBasicGraphUI.java,
jgraph,BasicGraphUI.java,org.jgraph.plaf.basicBasicGraphUI.java,
jgraph,BasicGraphUI.java,org.jgraph.plaf.basicBasicGraphUI.java,
jgraph,BasicGraphUI.java,org.jgraph.plaf.basicBasicGraphUI.java,
jgraph,BasicGraphUI.java,org.jgraph.plaf.basicBasicGraphUI.java,
jgraph,BasicGraphUI.java,org.jgraph.plaf.basicBasicGraphUI.java,
