Project Name,CompilationUnit,Fully Qualified Name
EnumTest2,TestAll.java,cactus_v1.framework.src.test.share.org.apache.cactus.TestAll
EnumTest2,TestWebRequest.java,cactus_v1.framework.src.test.share.org.apache.cactus.TestWebRequest
EnumTest2,TestServletURL.java,cactus_v1.framework.src.test.share.org.apache.cactus.TestServletURL
EnumTest2,TestAbstractTestCase.java,cactus_v1.framework.src.test.share.org.apache.cactus.TestAbstractTestCase
EnumTest2,TestAll.java,cactus_v1.framework.src.test.share.org.apache.cactus.client.TestAll
EnumTest2,TestWebTestResultParser.java,cactus_v1.framework.src.test.share.org.apache.cactus.client.TestWebTestResultParser
EnumTest2,MockHttpURLConnection.java,cactus_v1.framework.src.test.share.org.apache.cactus.mock.MockHttpURLConnection
EnumTest2,TestStringUtil.java,cactus_v1.framework.src.test.share.org.apache.cactus.util.TestStringUtil
EnumTest2,TestUniqueGenerator.java,cactus_v1.framework.src.test.share.org.apache.cactus.util.TestUniqueGenerator
EnumTest2,TestAll.java,cactus_v1.framework.src.test.share.org.apache.cactus.util.TestAll
EnumTest2,TestCookieUtil.java,cactus_v1.framework.src.test.share.org.apache.cactus.util.TestCookieUtil
EnumTest2,EnhydraRun.java,cactus_v1.integration.ant.src.java.org.apache.cactus.ant.EnhydraRun
EnumTest2,AbstractServerRun.java,cactus_v1.integration.ant.src.java.org.apache.cactus.ant.AbstractServerRun
EnumTest2,ResinRun.java,cactus_v1.integration.ant.src.java.org.apache.cactus.ant.ResinRun
EnumTest2,RunServerTestsTask.java,cactus_v1.integration.ant.src.java.org.apache.cactus.ant.RunServerTestsTask
EnumTest2,ContainerSet.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.ContainerSet
EnumTest2,RunServerTestsTask.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.RunServerTestsTask
EnumTest2,WebXmlMergeTask.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.WebXmlMergeTask
EnumTest2,CactifyWarTask.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.CactifyWarTask
EnumTest2,CactifyWarTask.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.CactifyWarTask$Redirector
EnumTest2,CactifyWarTask.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.CactifyWarTask$FilterRedirector
EnumTest2,CactifyWarTask.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.CactifyWarTask$JspRedirector
EnumTest2,CactifyWarTask.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.CactifyWarTask$ServletRedirector
EnumTest2,CactifyWarTask.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.CactifyWarTask$Version
EnumTest2,CactusTask.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.CactusTask
EnumTest2,ContainerRunner.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.container.ContainerRunner
EnumTest2,AbstractServerRun.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.container.AbstractServerRun
EnumTest2,ContainerFactory.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.container.ContainerFactory
EnumTest2,AbstractJavaContainer.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.container.AbstractJavaContainer
EnumTest2,AbstractContainer.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.container.AbstractContainer
EnumTest2,Container.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.container.Container
EnumTest2,GenericContainer.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.container.GenericContainer
EnumTest2,GenericContainer.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.container.GenericContainer$Hook
EnumTest2,ContainerWrapper.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.container.ContainerWrapper
EnumTest2,EnhydraRun.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.container.enhydra.EnhydraRun
EnumTest2,JBoss3xContainer.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.container.jboss.JBoss3xContainer
EnumTest2,Orion2xContainer.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.container.orion.Orion2xContainer
EnumTest2,Orion1xContainer.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.container.orion.Orion1xContainer
EnumTest2,AbstractOrionContainer.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.container.orion.AbstractOrionContainer
EnumTest2,Resin2xContainer.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.container.resin.Resin2xContainer
EnumTest2,ResinRun.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.container.resin.ResinRun
EnumTest2,AbstractTomcatContainer.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.container.tomcat.AbstractTomcatContainer
EnumTest2,Tomcat3xContainer.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.container.tomcat.Tomcat3xContainer
EnumTest2,Tomcat5xContainer.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.container.tomcat.Tomcat5xContainer
EnumTest2,Tomcat4xContainer.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.container.tomcat.Tomcat4xContainer
EnumTest2,AbstractCatalinaContainer.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.container.tomcat.AbstractCatalinaContainer
EnumTest2,WebLogic7xContainer.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.container.weblogic.WebLogic7xContainer
EnumTest2,EarArchive.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.deployment.EarArchive
EnumTest2,WebXmlVersion.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.deployment.WebXmlVersion
EnumTest2,WarArchive.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.deployment.WarArchive
EnumTest2,ApplicationXmlIo.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.deployment.ApplicationXmlIo
EnumTest2,ApplicationXmlIo.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.deployment.ApplicationXmlIo$ApplicationXmlEntityResolver
EnumTest2,WebXmlTag.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.deployment.WebXmlTag
EnumTest2,ApplicationXml.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.deployment.ApplicationXml
EnumTest2,WebXmlIo.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.deployment.WebXmlIo
EnumTest2,WebXmlIo.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.deployment.WebXmlIo$WebXmlEntityResolver
EnumTest2,ApplicationXmlVersion.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.deployment.ApplicationXmlVersion
EnumTest2,JarArchive.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.deployment.JarArchive
EnumTest2,ApplicationXmlTag.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.deployment.ApplicationXmlTag
EnumTest2,WebXml.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.deployment.WebXml
EnumTest2,WebXmlMerger.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.deployment.WebXmlMerger
EnumTest2,ResourceUtils.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.util.ResourceUtils
EnumTest2,AntLog.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.util.AntLog
EnumTest2,AntTaskFactory.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.util.AntTaskFactory
EnumTest2,TestAll.java,cactus_v1.integration.ant.src.test.org.apache.cactus.integration.ant.TestAll
EnumTest2,AntTestCase.java,cactus_v1.integration.ant.src.test.org.apache.cactus.integration.ant.AntTestCase
EnumTest2,TestCactusTask.java,cactus_v1.integration.ant.src.test.org.apache.cactus.integration.ant.TestCactusTask
EnumTest2,TestRunServerTestsTask.java,cactus_v1.integration.ant.src.test.org.apache.cactus.integration.ant.TestRunServerTestsTask
EnumTest2,TestContainerSet.java,cactus_v1.integration.ant.src.test.org.apache.cactus.integration.ant.TestContainerSet
EnumTest2,TestCactifyWarTask.java,cactus_v1.integration.ant.src.test.org.apache.cactus.integration.ant.TestCactifyWarTask
EnumTest2,MockHttpServer.java,cactus_v1.integration.ant.src.test.org.apache.cactus.integration.ant.container.MockHttpServer
EnumTest2,TestAll.java,cactus_v1.integration.ant.src.test.org.apache.cactus.integration.ant.container.TestAll
EnumTest2,MockContainer.java,cactus_v1.integration.ant.src.test.org.apache.cactus.integration.ant.container.MockContainer
EnumTest2,TestContainerRunner.java,cactus_v1.integration.ant.src.test.org.apache.cactus.integration.ant.container.TestContainerRunner
EnumTest2,TestJarArchive.java,cactus_v1.integration.ant.src.test.org.apache.cactus.integration.ant.deployment.TestJarArchive
EnumTest2,TestApplicationXmlVersion.java,cactus_v1.integration.ant.src.test.org.apache.cactus.integration.ant.deployment.TestApplicationXmlVersion
EnumTest2,TestWebXml.java,cactus_v1.integration.ant.src.test.org.apache.cactus.integration.ant.deployment.TestWebXml
EnumTest2,TestWebXmlMerger.java,cactus_v1.integration.ant.src.test.org.apache.cactus.integration.ant.deployment.TestWebXmlMerger
EnumTest2,TestApplicationXml.java,cactus_v1.integration.ant.src.test.org.apache.cactus.integration.ant.deployment.TestApplicationXml
EnumTest2,TestWarArchive.java,cactus_v1.integration.ant.src.test.org.apache.cactus.integration.ant.deployment.TestWarArchive
EnumTest2,TestAll.java,cactus_v1.integration.ant.src.test.org.apache.cactus.integration.ant.deployment.TestAll
EnumTest2,TestWebXmlVersion.java,cactus_v1.integration.ant.src.test.org.apache.cactus.integration.ant.deployment.TestWebXmlVersion
EnumTest2,SampleFilter.java,cactus_v1.samples.servlet.src.java.j2ee13.org.apache.cactus.sample.SampleFilter
EnumTest2,GenericResponseWrapper.java,cactus_v1.samples.servlet.src.java.j2ee13.org.apache.cactus.sample.util.GenericResponseWrapper
EnumTest2,FilterServletOutputStream.java,cactus_v1.samples.servlet.src.java.j2ee13.org.apache.cactus.sample.util.FilterServletOutputStream
EnumTest2,SampleBodyTag.java,cactus_v1.samples.servlet.src.java.share.org.apache.cactus.sample.SampleBodyTag
EnumTest2,SampleServletConfig.java,cactus_v1.samples.servlet.src.java.share.org.apache.cactus.sample.SampleServletConfig
EnumTest2,SampleTag.java,cactus_v1.samples.servlet.src.java.share.org.apache.cactus.sample.SampleTag
EnumTest2,SampleServlet.java,cactus_v1.samples.servlet.src.java.share.org.apache.cactus.sample.SampleServlet
EnumTest2,SeasonUsage.java,mytest.SeasonUsage
EnumTest2,Implementor.java,mytest.Implementor
EnumTest2,Season.java,testing.Season
EnumTest2,Season2.java,testing.Season2
EnumTest3,SeasonUsage.java,mytest.SeasonUsage
EnumTest3,Implementor.java,mytest.Implementor
EnumTest3,Season.java,testing.Season
EnumTest4,StatusUsage.java,test.StatusUsage
EnumTest4,Status.java,test.Status
Figure,FigureElement.java,figures.FigureElement
Figure,Figure.java,figures.Figure
Figure,Main.java,figures.Main
Figure,Display.java,figures.Display
Figure,Point.java,figures.Point
Figure,Line.java,figures.Line
fractal,FastColorsCalculator.java,fractal.FastColorsCalculator
fractal,MandelbrotCalculator.java,fractal.MandelbrotCalculator
fractal,DrawingCanvas.java,fractal.DrawingCanvas
fractal,DrawingCanvas.java,fractal.DrawingCanvas$ReturnKeyHandler
fractal,JuliaDrawing.java,fractal.JuliaDrawing
fractal,FractalCalculator.java,fractal.FractalCalculator
fractal,HelpDrawing.java,fractal.HelpDrawing
fractal,JuliaCalculator.java,fractal.JuliaCalculator
fractal,Drawing.java,fractal.Drawing
fractal,ControlPanel.java,fractal.ControlPanel
fractal,ControlPanel.java,fractal.ControlPanel$DeleteHandler
fractal,ControlPanel.java,fractal.ControlPanel$DrawHandler
fractal,ControlPanel.java,fractal.ControlPanel$FocusHandler
fractal,ControlPanel.java,fractal.ControlPanel$HelpHandler
fractal,ControlPanel.java,fractal.ControlPanel$JuliaHandler
fractal,ControlPanel.java,fractal.ControlPanel$NextHandler
fractal,ControlPanel.java,fractal.ControlPanel$PreviousHandler
fractal,ControlPanel.java,fractal.ControlPanel$ReturnKeyHandler
fractal,ControlPanel.java,fractal.ControlPanel$StopHandler
fractal,ControlPanel.java,fractal.ControlPanel$TextChangeHandler
fractal,Fractal.java,fractal.Fractal
fractal,ComplexRectangle.java,fractal.utils.ComplexRectangle
fractal,IntWrapper.java,fractal.utils.IntWrapper
fractal,ComplexPoint.java,fractal.utils.ComplexPoint
glassbox,ConcurrentIdentityHashMap.java,glassbox.util.concurrent.ConcurrentIdentityHashMap
glassbox,ConcurrentIdentityHashMap.java,glassbox.util.concurrent.ConcurrentIdentityHashMap$HashEntry
glassbox,ConcurrentIdentityHashMap.java,glassbox.util.concurrent.ConcurrentIdentityHashMap$Segment
glassbox,ConcurrentIdentityHashMap.java,glassbox.util.concurrent.ConcurrentIdentityHashMap$HashIterator
glassbox,ConcurrentIdentityHashMap.java,glassbox.util.concurrent.ConcurrentIdentityHashMap$KeyIterator
glassbox,ConcurrentIdentityHashMap.java,glassbox.util.concurrent.ConcurrentIdentityHashMap$ValueIterator
glassbox,ConcurrentIdentityHashMap.java,glassbox.util.concurrent.ConcurrentIdentityHashMap$EntryIterator
glassbox,ConcurrentIdentityHashMap.java,glassbox.util.concurrent.ConcurrentIdentityHashMap$KeySet
glassbox,ConcurrentIdentityHashMap.java,glassbox.util.concurrent.ConcurrentIdentityHashMap$Values
glassbox,ConcurrentIdentityHashMap.java,glassbox.util.concurrent.ConcurrentIdentityHashMap$EntrySet
glassbox,ConcurrentIdentityHashMap.java,glassbox.util.concurrent.ConcurrentIdentityHashMap$SimpleEntry
glassbox,DummyMonitoredItem.java,test.DummyMonitoredItem
glassbox,TemplateOperationMonitorTest.java,test.TemplateOperationMonitorTest
glassbox,Placeholder.java,Placeholder
glassbox,ServiceException.java,glassbox.agent.api.ServiceException
glassbox,GlassboxServiceImpl.java,glassbox.agent.control.GlassboxServiceImpl
glassbox,GlassboxService.java,glassbox.agent.control.api.GlassboxService
glassbox,SlowProblemComparator.java,glassbox.analysis.SlowProblemComparator
glassbox,ProblemFactory.java,glassbox.analysis.ProblemFactory
glassbox,OperationAnalyzer.java,glassbox.analysis.OperationAnalyzer
glassbox,OperationAnalyzer.java,glassbox.analysis.OperationAnalyzer$Iterable
glassbox,OperationAnalyzer.java,glassbox.analysis.OperationAnalyzer$DiagnosisImportanceComparator
glassbox,OperationAnalyzer.java,glassbox.analysis.OperationAnalyzer$CallAccumulator
glassbox,OperationAnalyzer.java,glassbox.analysis.OperationAnalyzer$SlowDatabaseCallAccumulator
glassbox,OperationAnalyzer.java,glassbox.analysis.OperationAnalyzer$NoticeableTimeCallAccumulator
glassbox,OperationAnalyzer.java,glassbox.analysis.OperationAnalyzer$FailingCallAccumulator
glassbox,PerfStatsComparator.java,glassbox.analysis.PerfStatsComparator
glassbox,DispatchFailureProblem.java,glassbox.analysis.DispatchFailureProblem
glassbox,DefaultDatabaseEventFactory.java,glassbox.analysis.resource.jdbc.DefaultDatabaseEventFactory
glassbox,OptionalBean.java,glassbox.config.OptionalBean
glassbox,GlassboxInitializationImpl.java,glassbox.config.GlassboxInitializationImpl
glassbox,InterfaceBasedMBeanInfoAssembler.java,glassbox.jmx.support.InterfaceBasedMBeanInfoAssembler
glassbox,RMIExternalRegistryBean.java,glassbox.jmx.support.RMIExternalRegistryBean
glassbox,ThreadSnapshot.java,glassbox.monitor.thread.ThreadSnapshot
glassbox,NoThreadMonitorImpl.java,glassbox.monitor.thread.NoThreadMonitorImpl
glassbox,ThreadMonitor15Impl.java,glassbox.monitor.thread.ThreadMonitor15Impl
glassbox,ThreadMonitorFactory.java,glassbox.monitor.thread.ThreadMonitorFactory
glassbox,OperationSample.java,glassbox.monitor.thread.OperationSample
glassbox,ThreadSnapshotImpl.java,glassbox.monitor.thread.ThreadSnapshotImpl
glassbox,ThreadMonitor.java,glassbox.monitor.thread.ThreadMonitor
glassbox,OptionalRmiServiceExporter.java,glassbox.remoting.OptionalRmiServiceExporter
glassbox,ThreadSummarizer.java,glassbox.summary.thread.ThreadSummarizer
glassbox,ThreadSummarizerImpl.java,glassbox.summary.thread.ThreadSummarizerImpl
glassbox,RemoteCallFailureDetectionStrategy.java,glassbox.track.RemoteCallFailureDetectionStrategy
glassbox,ServletFailureDetectionStrategy.java,glassbox.track.ServletFailureDetectionStrategy
glassbox,OperationTrackerImpl.java,glassbox.track.OperationTrackerImpl
glassbox,OperationTrackerImpl.java,glassbox.track.OperationTrackerImpl$OperationsFilter
glassbox,OperationTracker.java,glassbox.track.OperationTracker
glassbox,ThreadStats.java,glassbox.track.ThreadStats
glassbox,ThreadStats.java,glassbox.track.ThreadStats$StatsState
glassbox,PerfStats.java,glassbox.track.api.PerfStats
glassbox,StatisticsTypeImpl.java,glassbox.track.api.StatisticsTypeImpl
glassbox,StatisticsTypeImpl.java,glassbox.track.api.UIStatisticsType
glassbox,StatisticsTypeImpl.java,glassbox.track.api.DatabaseStatisticsType
glassbox,StatisticsTypeImpl.java,glassbox.track.api.DatabaseStatementStatisticsType
glassbox,StatisticsTypeImpl.java,glassbox.track.api.DatabaseConnectionStatisticsType
glassbox,StatisticsTypeImpl.java,glassbox.track.api.RemoteCallStatisticsType
glassbox,StatisticsTypeImpl.java,glassbox.track.api.SimpleStatisticsType
glassbox,VirtualPerOperationStruct.java,glassbox.track.api.VirtualPerOperationStruct
